game_id,turn_number,player,roll_number,dice,category,score,agent1_name,agent2_name,winner_name,agent1_score,agent2_score
701,13,A1,3,"[2, 4, 4, 4, 4]",As,0,A1,A2,,,
701,14,A2,3,"[5, 4, 3, 5, 5]",Cinq,15,A1,A2,,,
701,15,A1,3,"[1, 3, 1, 1, 3]",Full,25,A1,A2,,,
701,16,A2,3,"[2, 6, 3, 2, 2]",As,0,A1,A2,,,
701,17,A1,3,"[3, 5, 3, 6, 3]",Trois,9,A1,A2,,,
701,18,A2,3,"[4, 4, 3, 4, 3]",Full,25,A1,A2,,,
701,19,A1,3,"[1, 3, 2, 1, 1]",Cinq,0,A1,A2,,,
701,20,A2,3,"[6, 1, 5, 3, 5]",Quatre,0,A1,A2,,,
701,21,A1,3,"[3, 1, 3, 5, 4]",Petite Suite,0,A1,A2,,,
701,22,A2,3,"[2, 1, 1, 3, 3]",Yams,0,A1,A2,,,
701,23,A1,3,"[4, 4, 4, 4, 4]",Yams,50,A1,A2,,,
701,24,A2,3,"[3, 5, 4, 3, 3]",Petite Suite,0,A1,A2,,,
701,25,A1,3,"[6, 3, 3, 3, 4]",Grande Suite,0,A1,A2,,,
701,26,A2,3,"[5, 1, 3, 2, 2]",Grande Suite,0,A1,A2,,,
701,END,SUMMARY,,,TOTALS,,A1,A2,A1,157,150
702,1,A1,3,"[2, 1, 3, 3, 2]",Chance,11,A1,A2,,,
702,2,A2,3,"[5, 2, 4, 3, 1]",Grande Suite,40,A1,A2,,,
702,3,A1,3,"[6, 4, 3, 3, 3]",Brelan,19,A1,A2,,,
702,4,A2,3,"[4, 5, 3, 4, 2]",Petite Suite,30,A1,A2,,,
702,5,A1,3,"[3, 6, 6, 6, 2]",Six,18,A1,A2,,,
702,6,A2,3,"[2, 4, 1, 5, 5]",Chance,17,A1,A2,,,
702,7,A1,3,"[4, 2, 4, 5, 4]",Quatre,12,A1,A2,,,
702,8,A2,3,"[5, 6, 5, 4, 5]",Brelan,25,A1,A2,,,
702,9,A1,3,"[6, 5, 6, 6, 4]",Cinq,5,A1,A2,,,
702,10,A2,3,"[6, 5, 6, 6, 2]",Six,18,A1,A2,,,
702,11,A1,3,"[1, 5, 6, 5, 5]",As,1,A1,A2,,,
702,12,A2,3,"[5, 5, 6, 5, 5]",Carré,26,A1,A2,,,
702,13,A1,3,"[2, 3, 2, 4, 1]",Petite Suite,30,A1,A2,,,
702,14,A2,3,"[1, 5, 3, 4, 2]",Cinq,5,A1,A2,,,
702,15,A1,3,"[6, 1, 3, 6, 3]",Trois,6,A1,A2,,,
702,16,A2,3,"[2, 2, 2, 1, 2]",Deux,8,A1,A2,,,
702,17,A1,3,"[5, 5, 4, 3, 5]",Deux,0,A1,A2,,,
702,18,A2,3,"[4, 5, 5, 2, 3]",Quatre,4,A1,A2,,,
702,19,A1,3,"[2, 2, 4, 2, 2]",Carré,12,A1,A2,,,
702,20,A2,3,"[4, 3, 6, 3, 3]",Trois,9,A1,A2,,,
702,21,A1,3,"[3, 2, 2, 3, 4]",Full,0,A1,A2,,,
702,22,A2,3,"[2, 1, 1, 1, 5]",As,3,A1,A2,,,
702,23,A1,3,"[6, 4, 2, 1, 6]",Grande Suite,0,A1,A2,,,
702,24,A2,3,"[1, 6, 2, 3, 1]",Full,0,A1,A2,,,
702,25,A1,3,"[2, 3, 1, 6, 2]",Yams,0,A1,A2,,,
702,26,A2,3,"[2, 4, 4, 4, 6]",Yams,0,A1,A2,,,
702,END,SUMMARY,,,TOTALS,,A1,A2,A2,114,185
703,1,A1,3,"[1, 1, 2, 1, 6]",Brelan,11,A1,A2,,,
703,2,A2,3,"[1, 3, 1, 3, 5]",Chance,13,A1,A2,,,
703,3,A1,3,"[4, 4, 1, 4, 3]",Chance,16,A1,A2,,,
703,4,A2,3,"[6, 5, 5, 4, 1]",Cinq,10,A1,A2,,,
703,5,A1,3,"[5, 4, 2, 2, 4]",Quatre,8,A1,A2,,,
703,6,A2,3,"[6, 2, 3, 3, 3]",Brelan,17,A1,A2,,,
703,7,A1,3,"[3, 3, 3, 3, 3]",Yams,50,A1,A2,,,
703,8,A2,3,"[1, 2, 4, 1, 2]",Deux,4,A1,A2,,,
703,9,A1,3,"[1, 3, 1, 1, 1]",Carré,7,A1,A2,,,
703,10,A2,3,"[1, 1, 4, 1, 4]",Full,25,A1,A2,,,
703,11,A1,3,"[1, 5, 1, 1, 5]",Full,25,A1,A2,,,
703,12,A2,3,"[4, 3, 4, 1, 4]",Quatre,12,A1,A2,,,
703,13,A1,3,"[3, 3, 5, 3, 3]",Trois,12,A1,A2,,,
703,14,A2,3,"[3, 3, 4, 4, 4]",Trois,6,A1,A2,,,
703,15,A1,3,"[3, 5, 5, 5, 5]",Cinq,20,A1,A2,,,
703,16,A2,3,"[5, 4, 1, 4, 3]",As,1,A1,A2,,,
703,17,A1,3,"[1, 4, 3, 1, 6]",Six,6,A1,A2,,,
703,18,A2,3,"[1, 4, 4, 6, 4]",Six,6,A1,A2,,,
703,19,A1,3,"[5, 5, 5, 3, 5]",As,0,A1,A2,,,
703,20,A2,3,"[6, 1, 5, 5, 5]",Petite Suite,0,A1,A2,,,
703,21,A1,3,"[2, 4, 4, 4, 5]",Deux,2,A1,A2,,,
703,22,A2,3,"[5, 6, 1, 2, 2]",Yams,0,A1,A2,,,
703,23,A1,3,"[2, 6, 1, 6, 6]",Petite Suite,0,A1,A2,,,
703,24,A2,3,"[6, 5, 5, 6, 6]",Carré,0,A1,A2,,,
703,25,A1,3,"[4, 4, 4, 3, 4]",Grande Suite,0,A1,A2,,,
703,26,A2,3,"[3, 5, 3, 6, 6]",Grande Suite,0,A1,A2,,,
703,END,SUMMARY,,,TOTALS,,A1,A2,A1,157,94
704,1,A1,3,"[3, 5, 3, 2, 3]",Brelan,16,A1,A2,,,
704,2,A2,3,"[6, 6, 6, 3, 6]",Carré,27,A1,A2,,,
704,3,A1,3,"[2, 2, 4, 1, 6]",Chance,15,A1,A2,,,
704,4,A2,3,"[3, 1, 5, 2, 1]",Chance,12,A1,A2,,,
704,5,A1,3,"[2, 2, 3, 1, 2]",Deux,6,A1,A2,,,
704,6,A2,3,"[1, 1, 3, 4, 5]",Cinq,5,A1,A2,,,
704,7,A1,3,"[2, 3, 2, 2, 2]",Carré,11,A1,A2,,,
704,8,A2,3,"[1, 1, 1, 2, 3]",Brelan,8,A1,A2,,,
704,9,A1,3,"[5, 6, 6, 6, 6]",Six,24,A1,A2,,,
704,10,A2,3,"[5, 2, 1, 4, 4]",Quatre,8,A1,A2,,,
704,11,A1,3,"[2, 2, 4, 4, 2]",Full,25,A1,A2,,,
704,12,A2,3,"[2, 5, 3, 2, 1]",Deux,4,A1,A2,,,
704,13,A1,3,"[3, 1, 2, 3, 3]",Trois,9,A1,A2,,,
704,14,A2,3,"[5, 6, 5, 6, 6]",Full,25,A1,A2,,,
704,15,A1,3,"[3, 1, 3, 1, 1]",As,3,A1,A2,,,
704,16,A2,3,"[4, 6, 1, 6, 2]",Six,12,A1,A2,,,
704,17,A1,3,"[4, 4, 3, 6, 1]",Quatre,8,A1,A2,,,
704,18,A2,3,"[2, 1, 1, 5, 4]",As,2,A1,A2,,,
704,19,A1,3,"[1, 4, 4, 1, 3]",Cinq,0,A1,A2,,,
704,20,A2,3,"[5, 5, 1, 5, 1]",Trois,0,A1,A2,,,
704,21,A1,3,"[4, 4, 4, 1, 1]",Petite Suite,0,A1,A2,,,
704,22,A2,3,"[2, 2, 3, 5, 4]",Petite Suite,30,A1,A2,,,
704,23,A1,3,"[1, 1, 1, 1, 1]",Yams,50,A1,A2,,,
704,24,A2,3,"[1, 2, 1, 1, 1]",Grande Suite,0,A1,A2,,,
704,25,A1,3,"[2, 5, 5, 5, 5]",Grande Suite,0,A1,A2,,,
704,26,A2,3,"[4, 5, 2, 2, 1]",Yams,0,A1,A2,,,
704,END,SUMMARY,,,TOTALS,,A1,A2,A1,167,133
705,1,A1,3,"[1, 3, 2, 2, 2]",Brelan,10,A1,A2,,,
705,2,A2,3,"[1, 4, 4, 3, 2]",Petite Suite,30,A1,A2,,,
705,3,A1,3,"[4, 5, 1, 6, 1]",Chance,17,A1,A2,,,
705,4,A2,3,"[4, 2, 1, 6, 4]",Chance,17,A1,A2,,,
705,5,A1,3,"[1, 2, 1, 4, 4]",Quatre,8,A1,A2,,,
705,6,A2,3,"[6, 1, 4, 3, 4]",Quatre,8,A1,A2,,,
705,7,A1,3,"[3, 2, 2, 3, 2]",Full,25,A1,A2,,,
705,8,A2,3,"[2, 5, 1, 2, 2]",Brelan,12,A1,A2,,,
705,9,A1,3,"[1, 1, 4, 6, 1]",Six,6,A1,A2,,,
705,10,A2,3,"[4, 3, 6, 4, 4]",Six,6,A1,A2,,,
705,11,A1,3,"[1, 1, 6, 6, 3]",Trois,3,A1,A2,,,
705,12,A2,3,"[3, 3, 3, 1, 1]",Full,25,A1,A2,,,
705,13,A1,3,"[6, 6, 6, 2, 4]",Deux,2,A1,A2,,,
705,14,A2,3,"[1, 3, 4, 1, 5]",Cinq,5,A1,A2,,,
705,15,A1,3,"[3, 3, 2, 6, 3]",As,0,A1,A2,,,
705,16,A2,3,"[4, 6, 4, 4, 4]",Carré,22,A1,A2,,,
705,17,A1,3,"[6, 4, 1, 4, 4]",Cinq,0,A1,A2,,,
705,18,A2,3,"[1, 4, 1, 1, 4]",As,3,A1,A2,,,
705,19,A1,3,"[6, 6, 6, 4, 4]",Carré,0,A1,A2,,,
705,20,A2,3,"[3, 3, 5, 2, 3]",Trois,9,A1,A2,,,
705,21,A1,3,"[3, 6, 5, 6, 6]",Petite Suite,0,A1,A2,,,
705,22,A2,3,"[6, 4, 4, 4, 6]",Deux,0,A1,A2,,,
705,23,A1,3,"[2, 2, 1, 2, 4]",Grande Suite,0,A1,A2,,,
705,24,A2,3,"[4, 3, 5, 6, 2]",Grande Suite,40,A1,A2,,,
705,25,A1,3,"[3, 4, 4, 4, 4]",Yams,0,A1,A2,,,
705,26,A2,3,"[5, 6, 3, 1, 6]",Yams,0,A1,A2,,,
705,END,SUMMARY,,,TOTALS,,A1,A2,A2,71,177
706,1,A1,3,"[6, 6, 6, 6, 2]",Brelan,26,A1,A2,,,
706,2,A2,3,"[1, 4, 6, 3, 6]",Chance,20,A1,A2,,,
706,3,A1,3,"[3, 3, 5, 2, 6]",Chance,19,A1,A2,,,
706,4,A2,3,"[4, 6, 4, 4, 6]",Full,25,A1,A2,,,
706,5,A1,3,"[1, 4, 2, 2, 2]",Deux,6,A1,A2,,,
706,6,A2,3,"[6, 3, 5, 3, 3]",Brelan,20,A1,A2,,,
706,7,A1,3,"[3, 3, 3, 3, 3]",Yams,50,A1,A2,,,
706,8,A2,3,"[1, 4, 4, 5, 5]",Cinq,10,A1,A2,,,
706,9,A1,3,"[1, 3, 1, 1, 6]",Six,6,A1,A2,,,
706,10,A2,3,"[3, 4, 2, 4, 6]",Quatre,8,A1,A2,,,
706,11,A1,3,"[1, 1, 1, 6, 1]",Carré,10,A1,A2,,,
706,12,A2,3,"[5, 2, 3, 5, 4]",Petite Suite,30,A1,A2,,,
706,13,A1,3,"[1, 2, 5, 6, 1]",Cinq,5,A1,A2,,,
706,14,A2,3,"[1, 1, 1, 1, 5]",Carré,9,A1,A2,,,
706,15,A1,3,"[4, 2, 2, 6, 1]",Quatre,4,A1,A2,,,
706,16,A2,3,"[5, 4, 3, 2, 4]",Trois,3,A1,A2,,,
706,17,A1,3,"[4, 1, 5, 4, 3]",Trois,3,A1,A2,,,
706,18,A2,3,"[6, 6, 6, 5, 6]",Six,24,A1,A2,,,
706,19,A1,3,"[3, 3, 1, 3, 3]",As,1,A1,A2,,,
706,20,A2,3,"[4, 2, 2, 2, 3]",Deux,6,A1,A2,,,
706,21,A1,3,"[2, 2, 6, 1, 5]",Full,0,A1,A2,,,
706,22,A2,3,"[2, 6, 3, 6, 4]",As,0,A1,A2,,,
706,23,A1,3,"[2, 1, 4, 2, 5]",Petite Suite,0,A1,A2,,,
706,24,A2,3,"[6, 2, 6, 3, 1]",Grande Suite,0,A1,A2,,,
706,25,A1,3,"[3, 6, 1, 3, 3]",Grande Suite,0,A1,A2,,,
706,26,A2,3,"[5, 5, 5, 2, 5]",Yams,0,A1,A2,,,
706,END,SUMMARY,,,TOTALS,,A1,A2,A2,130,155
707,1,A1,3,"[6, 3, 6, 4, 2]",Chance,21,A1,A2,,,
707,2,A2,3,"[1, 6, 3, 3, 3]",Brelan,16,A1,A2,,,
707,3,A1,3,"[1, 3, 3, 5, 3]",Brelan,15,A1,A2,,,
707,4,A2,3,"[1, 2, 1, 1, 1]",Carré,6,A1,A2,,,
707,5,A1,3,"[1, 1, 1, 5, 1]",Carré,9,A1,A2,,,
707,6,A2,3,"[2, 3, 2, 2, 2]",Chance,11,A1,A2,,,
707,7,A1,3,"[3, 5, 5, 4, 5]",Cinq,15,A1,A2,,,
707,8,A2,3,"[1, 5, 5, 5, 6]",Cinq,15,A1,A2,,,
707,9,A1,3,"[1, 5, 2, 1, 1]",As,3,A1,A2,,,
707,10,A2,3,"[1, 5, 3, 1, 1]",As,3,A1,A2,,,
707,11,A1,3,"[3, 3, 3, 3, 3]",Yams,50,A1,A2,,,
707,12,A2,3,"[5, 1, 6, 1, 1]",Six,6,A1,A2,,,
707,13,A1,3,"[6, 6, 6, 5, 4]",Six,18,A1,A2,,,
707,14,A2,3,"[2, 3, 3, 1, 2]",Trois,6,A1,A2,,,
707,15,A1,3,"[6, 4, 3, 6, 1]",Quatre,4,A1,A2,,,
707,16,A2,3,"[3, 3, 3, 3, 3]",Yams,50,A1,A2,,,
707,17,A1,3,"[6, 1, 5, 6, 6]",Deux,0,A1,A2,,,
707,18,A2,3,"[1, 6, 2, 3, 3]",Deux,2,A1,A2,,,
707,19,A1,3,"[3, 6, 4, 3, 3]",Trois,9,A1,A2,,,
707,20,A2,3,"[3, 4, 6, 5, 1]",Petite Suite,30,A1,A2,,,
707,21,A1,3,"[4, 3, 3, 6, 6]",Full,0,A1,A2,,,
707,22,A2,3,"[2, 4, 1, 6, 3]",Quatre,4,A1,A2,,,
707,23,A1,3,"[6, 6, 2, 6, 6]",Petite Suite,0,A1,A2,,,
707,24,A2,3,"[1, 4, 5, 4, 4]",Full,0,A1,A2,,,
707,25,A1,3,"[3, 3, 3, 3, 1]",Grande Suite,0,A1,A2,,,
707,26,A2,3,"[6, 6, 5, 6, 6]",Grande Suite,0,A1,A2,,,
707,END,SUMMARY,,,TOTALS,,A1,A2,A2,144,149
708,1,A1,3,"[3, 2, 3, 3, 1]",Brelan,12,A1,A2,,,
708,2,A2,3,"[2, 3, 6, 4, 3]",Chance,18,A1,A2,,,
708,3,A1,3,"[1, 4, 2, 2, 2]",Chance,11,A1,A2,,,
708,4,A2,3,"[6, 6, 3, 4, 2]",Six,12,A1,A2,,,
708,5,A1,3,"[2, 6, 6, 6, 1]",Six,18,A1,A2,,,
708,6,A2,3,"[5, 4, 5, 1, 1]",Cinq,10,A1,A2,,,
708,7,A1,3,"[2, 2, 1, 2, 2]",Carré,9,A1,A2,,,
708,8,A2,3,"[1, 1, 1, 3, 4]",Brelan,10,A1,A2,,,
708,9,A1,3,"[3, 5, 4, 3, 6]",Petite Suite,30,A1,A2,,,
708,10,A2,3,"[4, 2, 5, 4, 6]",Quatre,8,A1,A2,,,
708,11,A1,3,"[4, 4, 4, 4, 2]",Quatre,16,A1,A2,,,
708,12,A2,3,"[1, 3, 2, 5, 1]",Trois,3,A1,A2,,,
708,13,A1,3,"[3, 2, 2, 1, 2]",Deux,6,A1,A2,,,
708,14,A2,3,"[1, 1, 1, 1, 1]",Yams,50,A1,A2,,,
708,15,A1,3,"[3, 4, 3, 1, 3]",Trois,9,A1,A2,,,
708,16,A2,3,"[1, 1, 5, 1, 4]",As,3,A1,A2,,,
708,17,A1,3,"[5, 5, 1, 2, 5]",Cinq,15,A1,A2,,,
708,18,A2,3,"[1, 2, 1, 3, 5]",Deux,2,A1,A2,,,
708,19,A1,3,"[4, 6, 6, 4, 6]",Full,25,A1,A2,,,
708,20,A2,3,"[3, 5, 1, 2, 1]",Carré,0,A1,A2,,,
708,21,A1,3,"[3, 3, 3, 1, 3]",As,1,A1,A2,,,
708,22,A2,3,"[2, 5, 4, 1, 2]",Grande Suite,0,A1,A2,,,
708,23,A1,3,"[6, 4, 6, 4, 4]",Grande Suite,0,A1,A2,,,
708,24,A2,3,"[5, 5, 2, 5, 5]",Petite Suite,0,A1,A2,,,
708,25,A1,3,"[4, 4, 6, 1, 3]",Yams,0,A1,A2,,,
708,26,A2,3,"[6, 6, 6, 4, 6]",Full,0,A1,A2,,,
708,END,SUMMARY,,,TOTALS,,A1,A2,A1,152,116
709,1,A1,3,"[1, 4, 4, 1, 1]",Full,25,A1,A2,,,
709,2,A2,3,"[2, 6, 6, 6, 6]",Carré,26,A1,A2,,,
709,3,A1,3,"[5, 5, 5, 5, 6]",Brelan,26,A1,A2,,,
709,4,A2,3,"[6, 5, 5, 3, 5]",Brelan,24,A1,A2,,,
709,5,A1,3,"[6, 3, 3, 6, 6]",Chance,24,A1,A2,,,
709,6,A2,3,"[2, 1, 6, 2, 2]",Chance,13,A1,A2,,,
709,7,A1,3,"[4, 4, 4, 1, 6]",Quatre,12,A1,A2,,,
709,8,A2,3,"[6, 2, 6, 1, 4]",Six,12,A1,A2,,,
709,9,A1,3,"[5, 5, 2, 2, 4]",Cinq,10,A1,A2,,,
709,10,A2,3,"[5, 4, 6, 2, 4]",Quatre,8,A1,A2,,,
709,11,A1,3,"[5, 5, 3, 5, 5]",Carré,23,A1,A2,,,
709,12,A2,3,"[2, 4, 4, 6, 1]",Deux,2,A1,A2,,,
709,13,A1,3,"[3, 1, 1, 1, 1]",As,4,A1,A2,,,
709,14,A2,3,"[3, 2, 5, 6, 5]",Cinq,10,A1,A2,,,
709,15,A1,3,"[5, 4, 5, 5, 5]",Deux,0,A1,A2,,,
709,16,A2,3,"[1, 3, 4, 4, 4]",Trois,3,A1,A2,,,
709,17,A1,3,"[4, 4, 4, 6, 4]",Six,6,A1,A2,,,
709,18,A2,3,"[2, 5, 5, 2, 5]",Full,25,A1,A2,,,
709,19,A1,3,"[1, 6, 1, 2, 6]",Trois,0,A1,A2,,,
709,20,A2,3,"[5, 2, 5, 2, 5]",As,0,A1,A2,,,
709,21,A1,3,"[2, 2, 2, 2, 4]",Petite Suite,0,A1,A2,,,
709,22,A2,3,"[3, 1, 6, 6, 6]",Petite Suite,0,A1,A2,,,
709,23,A1,3,"[4, 5, 4, 3, 1]",Grande Suite,0,A1,A2,,,
709,24,A2,3,"[3, 3, 5, 4, 4]",Yams,0,A1,A2,,,
709,25,A1,3,"[3, 3, 3, 3, 3]",Yams,50,A1,A2,,,
709,26,A2,3,"[3, 3, 3, 3, 3]",Grande Suite,0,A1,A2,,,
709,END,SUMMARY,,,TOTALS,,A1,A2,A1,180,123
710,1,A1,3,"[1, 1, 1, 5, 6]",Brelan,14,A1,A2,,,
710,2,A2,3,"[3, 4, 3, 4, 3]",Full,25,A1,A2,,,
710,3,A1,3,"[5, 4, 4, 1, 4]",Chance,18,A1,A2,,,
710,4,A2,3,"[1, 3, 1, 5, 1]",Brelan,11,A1,A2,,,
710,5,A1,3,"[3, 1, 2, 1, 1]",As,3,A1,A2,,,
710,6,A2,3,"[5, 4, 6, 4, 5]",Chance,24,A1,A2,,,
710,7,A1,3,"[6, 6, 6, 5, 1]",Six,18,A1,A2,,,
710,8,A2,3,"[5, 6, 2, 2, 2]",Deux,6,A1,A2,,,
710,9,A1,3,"[4, 5, 5, 1, 5]",Cinq,15,A1,A2,,,
710,10,A2,3,"[1, 6, 2, 2, 3]",Six,6,A1,A2,,,
710,11,A1,3,"[6, 4, 6, 6, 6]",Carré,28,A1,A2,,,
710,12,A2,3,"[6, 5, 3, 6, 4]",Petite Suite,30,A1,A2,,,
710,13,A1,3,"[6, 2, 4, 2, 2]",Deux,6,A1,A2,,,
710,14,A2,3,"[5, 4, 1, 3, 3]",Trois,6,A1,A2,,,
710,15,A1,3,"[5, 4, 5, 4, 3]",Quatre,8,A1,A2,,,
710,16,A2,3,"[6, 6, 3, 2, 1]",As,1,A1,A2,,,
710,17,A1,3,"[5, 5, 5, 5, 2]",Trois,0,A1,A2,,,
710,18,A2,3,"[4, 2, 6, 1, 2]",Quatre,4,A1,A2,,,
710,19,A1,3,"[4, 4, 4, 4, 4]",Yams,50,A1,A2,,,
710,20,A2,3,"[2, 3, 4, 1, 5]",Grande Suite,40,A1,A2,,,
710,21,A1,3,"[5, 1, 3, 1, 2]",Full,0,A1,A2,,,
710,22,A2,3,"[4, 5, 2, 1, 1]",Cinq,5,A1,A2,,,
710,23,A1,3,"[3, 3, 6, 3, 4]",Petite Suite,0,A1,A2,,,
710,24,A2,3,"[4, 4, 4, 4, 4]",Yams,50,A1,A2,,,
710,25,A1,3,"[3, 3, 1, 3, 5]",Grande Suite,0,A1,A2,,,
710,26,A2,3,"[2, 5, 4, 5, 5]",Carré,0,A1,A2,,,
710,END,SUMMARY,,,TOTALS,,A1,A2,A2,160,208
711,1,A1,3,"[3, 3, 4, 3, 6]",Brelan,19,A1,A2,,,
711,2,A2,3,"[4, 3, 1, 3, 2]",Petite Suite,30,A1,A2,,,
711,3,A1,3,"[6, 6, 6, 6, 4]",Carré,28,A1,A2,,,
711,4,A2,3,"[5, 5, 5, 5, 1]",Carré,21,A1,A2,,,
711,5,A1,3,"[5, 2, 2, 2, 2]",Chance,13,A1,A2,,,
711,6,A2,3,"[1, 2, 3, 2, 4]",Chance,12,A1,A2,,,
711,7,A1,3,"[5, 5, 6, 5, 1]",Cinq,15,A1,A2,,,
711,8,A2,3,"[5, 5, 5, 5, 1]",Brelan,21,A1,A2,,,
711,9,A1,3,"[4, 6, 1, 1, 1]",Six,6,A1,A2,,,
711,10,A2,3,"[6, 6, 6, 6, 2]",Six,24,A1,A2,,,
711,11,A1,3,"[6, 3, 4, 6, 6]",Quatre,4,A1,A2,,,
711,12,A2,3,"[3, 5, 4, 5, 4]",Cinq,10,A1,A2,,,
711,13,A1,3,"[2, 3, 4, 2, 2]",Deux,6,A1,A2,,,
711,14,A2,3,"[5, 5, 4, 3, 5]",Quatre,4,A1,A2,,,
711,15,A1,3,"[1, 1, 6, 5, 1]",As,3,A1,A2,,,
711,16,A2,3,"[1, 5, 2, 2, 2]",Deux,6,A1,A2,,,
711,17,A1,3,"[1, 6, 4, 3, 6]",Trois,3,A1,A2,,,
711,18,A2,3,"[4, 6, 3, 5, 2]",Grande Suite,40,A1,A2,,,
711,19,A1,3,"[1, 4, 1, 5, 1]",Full,0,A1,A2,,,
711,20,A2,3,"[1, 4, 4, 1, 1]",Full,25,A1,A2,,,
711,21,A1,3,"[5, 1, 5, 3, 4]",Petite Suite,0,A1,A2,,,
711,22,A2,3,"[2, 3, 3, 5, 1]",Trois,6,A1,A2,,,
711,23,A1,3,"[2, 2, 3, 2, 6]",Grande Suite,0,A1,A2,,,
711,24,A2,3,"[3, 6, 2, 6, 4]",As,0,A1,A2,,,
711,25,A1,3,"[1, 4, 6, 1, 4]",Yams,0,A1,A2,,,
711,26,A2,3,"[4, 5, 3, 4, 6]",Yams,0,A1,A2,,,
711,END,SUMMARY,,,TOTALS,,A1,A2,A2,97,199
712,1,A1,3,"[6, 1, 5, 2, 2]",Chance,16,A1,A2,,,
712,2,A2,3,"[6, 2, 1, 4, 1]",Chance,14,A1,A2,,,
712,3,A1,3,"[1, 2, 6, 2, 6]",Six,12,A1,A2,,,
712,4,A2,3,"[2, 6, 6, 4, 3]",Six,12,A1,A2,,,
712,5,A1,3,"[4, 5, 5, 4, 4]",Full,25,A1,A2,,,
712,6,A2,3,"[6, 3, 5, 4, 1]",Petite Suite,30,A1,A2,,,
712,7,A1,3,"[2, 2, 5, 5, 2]",Brelan,16,A1,A2,,,
712,8,A2,3,"[2, 2, 2, 2, 1]",Carré,9,A1,A2,,,
712,9,A1,3,"[1, 2, 1, 4, 5]",Cinq,5,A1,A2,,,
712,10,A2,3,"[4, 2, 5, 2, 1]",Cinq,5,A1,A2,,,
712,11,A1,3,"[3, 3, 6, 1, 3]",Trois,9,A1,A2,,,
712,12,A2,3,"[2, 3, 4, 4, 6]",Quatre,8,A1,A2,,,
712,13,A1,3,"[5, 5, 6, 1, 5]",As,1,A1,A2,,,
712,14,A2,3,"[1, 1, 2, 2, 2]",Full,25,A1,A2,,,
712,15,A1,3,"[5, 6, 5, 5, 5]",Carré,26,A1,A2,,,
712,16,A2,3,"[4, 2, 6, 2, 1]",Deux,4,A1,A2,,,
712,17,A1,3,"[1, 1, 2, 2, 2]",Deux,6,A1,A2,,,
712,18,A2,3,"[1, 1, 2, 5, 4]",As,2,A1,A2,,,
712,19,A1,3,"[3, 4, 6, 3, 3]",Quatre,4,A1,A2,,,
712,20,A2,3,"[6, 6, 1, 6, 6]",Brelan,25,A1,A2,,,
712,21,A1,3,"[3, 1, 3, 3, 2]",Petite Suite,0,A1,A2,,,
712,22,A2,3,"[5, 3, 6, 4, 5]",Trois,3,A1,A2,,,
712,23,A1,3,"[2, 2, 2, 2, 2]",Yams,50,A1,A2,,,
712,24,A2,3,"[3, 1, 1, 1, 1]",Grande Suite,0,A1,A2,,,
712,25,A1,3,"[6, 6, 6, 5, 4]",Grande Suite,0,A1,A2,,,
712,26,A2,3,"[1, 1, 1, 6, 1]",Yams,0,A1,A2,,,
712,END,SUMMARY,,,TOTALS,,A1,A2,A1,170,137
713,1,A1,3,"[3, 3, 3, 2, 3]",Brelan,14,A1,A2,,,
713,2,A2,3,"[6, 1, 3, 3, 1]",Chance,14,A1,A2,,,
713,3,A1,3,"[4, 2, 4, 4, 4]",Carré,18,A1,A2,,,
713,4,A2,3,"[2, 2, 2, 4, 2]",Carré,12,A1,A2,,,
713,5,A1,3,"[2, 6, 1, 1, 1]",Chance,11,A1,A2,,,
713,6,A2,3,"[5, 4, 5, 4, 2]",Cinq,10,A1,A2,,,
713,7,A1,3,"[4, 4, 3, 4, 4]",Quatre,16,A1,A2,,,
713,8,A2,3,"[4, 1, 5, 1, 1]",Brelan,12,A1,A2,,,
713,9,A1,3,"[3, 3, 5, 4, 3]",Trois,9,A1,A2,,,
713,10,A2,3,"[1, 1, 1, 5, 1]",As,4,A1,A2,,,
713,11,A1,3,"[3, 3, 2, 3, 4]",Deux,2,A1,A2,,,
713,12,A2,3,"[4, 5, 4, 4, 1]",Quatre,12,A1,A2,,,
713,13,A1,3,"[4, 5, 1, 2, 4]",Cinq,5,A1,A2,,,
713,14,A2,3,"[6, 3, 3, 5, 3]",Trois,9,A1,A2,,,
713,15,A1,3,"[6, 4, 3, 6, 6]",Six,18,A1,A2,,,
713,16,A2,3,"[5, 5, 3, 2, 1]",Deux,2,A1,A2,,,
713,17,A1,3,"[4, 4, 5, 3, 4]",As,0,A1,A2,,,
713,18,A2,3,"[1, 3, 4, 5, 6]",Petite Suite,30,A1,A2,,,
713,19,A1,3,"[6, 3, 4, 4, 3]",Full,0,A1,A2,,,
713,20,A2,3,"[5, 5, 4, 5, 2]",Six,0,A1,A2,,,
713,21,A1,3,"[4, 5, 4, 5, 4]",Petite Suite,0,A1,A2,,,
713,22,A2,3,"[5, 2, 5, 3, 5]",Full,0,A1,A2,,,
713,23,A1,3,"[5, 4, 5, 1, 5]",Grande Suite,0,A1,A2,,,
713,24,A2,3,"[5, 3, 5, 3, 2]",Grande Suite,0,A1,A2,,,
713,25,A1,3,"[5, 5, 3, 2, 4]",Yams,0,A1,A2,,,
713,26,A2,3,"[2, 3, 1, 5, 6]",Yams,0,A1,A2,,,
713,END,SUMMARY,,,TOTALS,,A1,A2,A2,93,105
